CustomerID,Frequency,TotalSpend,Recency
12380.0,-0.008115168290739843,0.002099238429818064,-0.614900026752412
12381.0,0.09904918397156841,-0.07147166116157133,-0.696773259146822
12383.0,0.09904918397156841,0.08853968313923477,1.7146153365499537
12384.0,-0.22244387281535635,-0.2134656422971392,-0.8748402641396998
12386.0,-0.3296082250776646,-0.16348890875546654,2.2556346747773097
12388.0,0.09904918397156841,0.07416869109077094,0.23114318008889315
12390.0,-0.4367725773399729,-0.16370340117410032,-0.8472541261513582
12391.0,-0.4367725773399729,-0.17657294629212764,-1.4872525274808843
12393.0,-0.11527952055304809,-0.06439341134665633,0.5629147651401811
12394.0,-0.3296082250776646,-0.06374993409075495,0.28929475896831747
12395.0,1.0635283543323426,0.21380325562136715,0.25168045257918237
12397.0,-0.3296082250776646,0.03148469978264707,-0.725875119002655
12398.0,-0.4367725773399729,0.05958320662367334,-1.2224256027928044
12399.0,-0.11527952055304809,0.013252844198775059,0.5687096074739608
12401.0,-0.4367725773399729,-0.23705980834685594,1.6134293824087163
12402.0,-0.4367725773399729,-0.2192569376002515,1.8341184863154494
12403.0,-0.3296082250776646,-0.21904244518161772,-1.178287782011458
12405.0,-0.4367725773399729,-0.055599222182671,-0.08587671767312889
12406.0,-0.22244387281535635,0.1485975603566955,-0.6452622935478344
12407.0,-0.008115168290739843,0.06430203983361668,0.15573485972086612
12408.0,0.42054224075849317,0.06065566871684228,0.08452261255574235
12409.0,0.20621353623387667,0.9495122515352612,-0.2103531157538565
12410.0,-0.22244387281535635,-0.19459030945736586,1.6733307106119726
12412.0,-0.22244387281535635,-0.06160500990441707,-0.23258070395867042
12413.0,-0.008115168290739843,-0.1789323628970993,1.1309478289926207
12414.0,-0.22244387281535635,-0.1750714993616911,1.0972620893824128
12415.0,2.2423362292177336,16.26491441924365,0.24646514679260365
12417.0,0.742035297545418,0.09068460732557265,0.10098453621557736
12418.0,-0.4367725773399729,-0.15212081056787574,-0.48311710470524855
12420.0,-0.4367725773399729,-0.16541934052317064,-1.0238054092767448
12421.0,-0.008115168290739843,-0.13581938675170785,0.07220384697310724
12422.0,-0.22244387281535635,-0.1600570300573259,0.5382773377348882
12423.0,0.42054224075849317,0.04521221457520952,0.5889765500670637
12424.0,-0.3296082250776646,-0.08069483516282423,0.06860565506158431
12425.0,-0.4367725773399729,-0.13303098530946858,-0.8693230365420315
12426.0,-0.4367725773399729,-0.18408018094431022,0.4217082213123573
12427.0,-0.008115168290739843,-0.18879901415425357,0.10486172213197609
12428.0,0.742035297545418,0.5119477175223329,0.9618080216067688
12429.0,-0.11527952055304809,0.09454547086098083,0.24572572453724578
12430.0,-0.4367725773399729,-0.21432361197167438,-1.2555289683788144
12431.0,1.3850214111192674,0.371026198479934,0.5005721216790282
12432.0,-0.008115168290739843,0.1468816210076252,-0.25404998852057453
12433.0,0.20621353623387667,2.135226341742843,-0.026080479519352006
12434.0,-0.11527952055304809,-0.15941355280142455,-0.017013543583713167
12435.0,-0.3296082250776646,0.20136269534060744,0.24760903934149014
12436.0,-0.4367725773399729,-0.19416132462009827,-0.6265650222446251
12437.0,1.4921857633815756,0.386255160202933,-0.23577979150177747
12438.0,-0.3296082250776646,0.013681829036042635,-0.8803574917373682
12441.0,-0.4367725773399729,-0.2134656422971392,2.319634514910262
12442.0,-0.4367725773399729,-0.20038160476047814,-1.6969071761922807
12444.0,-0.008115168290739843,0.00789053373293035,-0.4349040589938059
12445.0,-0.4367725773399729,-0.22612069499653273,-1.4872525274808843
12446.0,-0.4367725773399729,-0.1641323860113679,-1.0900121404487646
12447.0,-0.4367725773399729,-0.19866566541140782,0.9513620706885169
12448.0,-0.4367725773399729,-0.18729756722381705,-1.244494513183478
12449.0,-0.11527952055304809,0.09368750118644568,-0.6043805678204928
12450.0,-0.3296082250776646,-0.2119641953667027,0.1320537724347701
12451.0,0.09904918397156841,1.1451293373292761,0.16906582179771976
12452.0,-0.22244387281535635,-0.20016711234184434,-1.5424248034575676
12453.0,-0.4367725773399729,-0.13796431093804573,-0.2513935456031787
12454.0,-0.3296082250776646,-0.2394192249518276,-1.1286327336324429
12455.0,0.09904918397156841,0.20865543757415625,0.5608649618313252
12456.0,-0.11527952055304809,0.10720052356037435,-0.14737883616496666
12457.0,0.742035297545418,-0.09056148641997849,-0.10843970814717561
12458.0,-0.3296082250776646,-0.1308860611231307,0.23412248299163416
12461.0,-0.3296082250776646,-0.17785990080393035,-0.03890146555583844
12462.0,-0.11527952055304809,-0.1291701217740604,0.37419876144354686
12463.0,0.20621353623387667,-0.07704846404604983,0.08666203629031691
12464.0,0.3133778884961849,-0.21539607406484332,0.07925961180190927
12465.0,-0.22244387281535635,-0.13753532610077815,-0.6951517339489726
12468.0,-0.22244387281535635,-0.16134398456912866,0.7433625902564209
12471.0,4.707116331250823,1.4664389804426912,0.08707275271868561
12472.0,0.8491996498077262,0.6228402979560015,0.5841207268089365
12473.0,0.42054224075849317,0.2620640498139695,-0.6752902008038083
12474.0,2.6709936382669666,0.779419763558667,-0.10033064140152602
12475.0,-0.4367725773399729,-0.12466578098275084,-1.1341499612301114
12476.0,1.5993501156438839,0.2618495573953357,-0.28976335571423567
12477.0,0.42054224075849317,0.5370433305024862,-0.15340901651471836
12478.0,-0.4367725773399729,-0.18879901415425357,-1.6858727209969442
12479.0,-0.22244387281535635,-0.1641323860113679,-1.617459098785857
12480.0,-0.11527952055304809,0.1267193336560491,0.41010054766531495
12481.0,0.6348709452831097,0.46411590816699816,0.47947384851006436
12483.0,0.8491996498077262,-0.0041210417105617975,0.009618999511204502
12484.0,0.3133778884961849,0.22838874008846477,0.15538671623758918
12488.0,-0.22244387281535635,-0.12595273549455357,-1.299466162702064
12489.0,-0.4367725773399729,-0.21689752099527984,1.977566403854826
12490.0,0.5277065930208015,0.41778554574209986,-0.2843167568186526
12491.0,-0.4367725773399729,-0.18365119610704264,-1.2996667891601612
12492.0,-0.3296082250776646,-0.19823668057414023,-0.8262886612802185
12493.0,-0.22244387281535635,-0.19523378671326722,0.2926530714190722
12494.0,0.8491996498077262,-0.09141945609451366,0.13927871333647854
12497.0,-0.4367725773399729,0.025693404479534783,-0.8251852157606849
12498.0,-0.22244387281535635,-0.20531493038905527,-1.2675229414172238
12500.0,0.8491996498077262,0.33349002521902105,-0.19435390028574606
12501.0,-0.3296082250776646,0.12993671993555592,1.971911245567216
12502.0,-0.008115168290739843,-0.06353544167212116,0.4393483367606847
12503.0,-0.4367725773399729,-0.2396337173704614,1.9996353142454992
12504.0,-0.11527952055304809,-0.22848011160150442,-1.4718042902074129
12505.0,-0.4367725773399729,-0.2396337173704614,1.591360472018043
12506.0,-0.4367725773399729,-0.23448589932325048,0.8410175187351503
12507.0,-0.11527952055304809,-0.050022419298192504,0.8465347463328187
12508.0,-0.3296082250776646,-0.18129177950207095,-1.4182871825100303
12509.0,-0.4367725773399729,-0.22762214192696925,1.4037747336973199
12510.0,-0.3296082250776646,-0.16370340117410032,1.6127606275483928
12512.0,-0.3296082250776646,-0.21882795276298392,-1.0017364988860713
12513.0,-0.3296082250776646,-0.14161068205482014,-0.49169945874606585
12514.0,-0.4367725773399729,-0.14504256075296074,1.2161889953765965
12515.0,-0.4367725773399729,-0.21132071811080133,2.165152142175549
12516.0,-0.3296082250776646,-0.05173835864726281,-0.3010485939821937
12517.0,0.09904918397156841,0.04757163118018119,-0.3472872807882752
12518.0,-0.008115168290739843,0.04328178280750543,-1.1174203033533106
12519.0,-0.4367725773399729,-0.20188305169091464,-1.0238054092767448
12520.0,0.09904918397156841,0.06730493369448973,0.5433007985616156
12521.0,-0.4367725773399729,-0.173141067593987,-0.15208344884514882
12522.0,-0.3296082250776646,-0.19780769573687268,-1.2334600579881412
12523.0,0.8491996498077262,-0.05474125250813584,-0.24055971686593924
12524.0,0.3133778884961849,0.5539882315745555,0.5882212153364306
12526.0,-0.22244387281535635,-0.10386001637527338,-1.0609495612723145
12527.0,-0.22244387281535635,-0.18922799899152112,1.3234684208868142
12528.0,0.3133778884961849,-0.07854991097648635,0.3419116874260805
12530.0,-0.008115168290739843,-0.0463760481814181,0.12491383083778745
12531.0,-0.4367725773399729,-0.22976706611330713,-1.5644937138482409
12532.0,-0.4367725773399729,-0.20660188490085798,-1.398976885918191
12534.0,-0.4367725773399729,-0.0997846604212314,-0.2844969111891887
12535.0,-0.3296082250776646,-0.19244538527102797,-0.1598724760418572
12536.0,-0.008115168290739843,0.3294146692649791,-1.1035930083814867
12538.0,-0.4367725773399729,-0.19845117299277404,-1.4100113411135278
12539.0,-0.008115168290739843,0.2037221119455791,1.2232768206115572
12540.0,1.4921857633815756,1.1927466542659773,0.005037099248116661
12541.0,-0.22244387281535635,-0.09356438028085154,-0.15972268705730483
12544.0,-0.3296082250776646,-0.21110622569216755,-1.3360804913047721
12545.0,-0.3296082250776646,-0.1272396900063563,0.48570806144531004
12546.0,-0.22244387281535635,-0.1070774026547802,-0.9883375175774484
12547.0,-0.3296082250776646,-0.21067724085489997,1.1417064228080742
12548.0,-0.4367725773399729,-0.22890909643877197,0.10170902064759428
12550.0,-0.4367725773399729,-0.11737303874920205,-0.8582885813466948
12551.0,-0.4367725773399729,-0.21796998308844878,2.2203244181522326
12552.0,-0.3296082250776646,-0.22054389211205425,-1.2891840567245914
12553.0,0.9563640020700345,0.17326418849958117,0.24189164022100396
12556.0,-0.3296082250776646,-0.16327441633683273,-0.5695382159830112
12557.0,-0.008115168290739843,0.7009155383387005,0.579199990918526
12558.0,-0.3296082250776646,-0.2394192249518276,-1.6748382658016074
12559.0,-0.22244387281535635,-0.17914685531573307,1.791986930115073
12560.0,-0.11527952055304809,-0.008196397664603776,-0.5643346713231769
12561.0,-0.4367725773399729,-0.20145406685364708,1.6134293824087163
12562.0,0.20621353623387667,0.14216278779768185,-0.6335929193035597
12564.0,-0.4367725773399729,-0.21089173327353375,1.1499822642045767
12565.0,-0.3296082250776646,-0.2233322935542935,1.4512228910372675
12566.0,-0.3296082250776646,-0.18279322643250748,-0.7882197908563071
12567.0,0.6348709452831097,0.6376402748417329,0.37826154351300795
12569.0,3.206815399578508,0.1451656816585549,-0.6000476665657793
12571.0,-0.3296082250776646,-0.1272396900063563,-0.9160571997222808
12572.0,-0.22244387281535635,-0.14289763656662285,-1.3413129587683672
12573.0,-0.4367725773399729,-0.22140186178658938,0.7748107875631304
12574.0,-0.4367725773399729,-0.2263351874151665,1.7568772999480928
12576.0,0.09904918397156841,-0.03264853338885565,-0.09306771094649426
12577.0,-0.11527952055304809,-0.1401092351243836,0.2856916715575952
12578.0,-0.11527952055304809,0.011751397268338539,0.6560064866266722
12579.0,-0.22244387281535635,-0.17979033257163446,-0.871102787379989
12580.0,-0.4367725773399729,-0.188370029316986,0.9954998914698635
12581.0,-0.4367725773399729,-0.20488594555178768,-1.2886323339648245
12582.0,-0.3296082250776646,-0.1750714993616911,1.208163937052715
12583.0,1.3850214111192674,0.8349732999848182,0.07133129738075107
12584.0,1.3850214111192674,-0.16348890875546654,-0.6398764285120153
12585.0,-0.11527952055304809,0.030412237689478126,1.8242216038206627
12586.0,-0.3296082250776646,-0.2229033087170259,-1.2187474510610254
12587.0,-0.4367725773399729,-0.22848011160150442,-1.6417349002155974
12588.0,-0.4367725773399729,-0.22805112676423683,-1.2996667891601612
12589.0,-0.3296082250776646,-0.17378454484988837,-1.0442979689252272
12590.0,-0.22244387281535635,0.6783938343821527,0.5916388313205418
12591.0,-0.4367725773399729,-0.19051495350332387,1.7679117551434294
12592.0,-0.3296082250776646,-0.177216423548029,-0.04725612448945059
12593.0,-0.22244387281535635,-0.19523378671326722,0.16371214984043836
12594.0,0.6348709452831097,0.1415193105417805,0.29810377782173747
12596.0,-0.3296082250776646,-0.13774981851941193,0.0036249744668240304
12597.0,-0.008115168290739843,0.2296756946002675,-0.5983085668846042
12598.0,0.42054224075849317,0.17669606719772177,-0.30017745278256197
12599.0,0.20621353623387667,-0.034364472737925957,0.22789335505878283
12600.0,0.6348709452831097,-0.07361658534790921,0.29472710614140624
12601.0,0.09904918397156841,-0.18708307480518324,1.220374478381724
12602.0,-0.4367725773399729,-0.2046714531331539,-1.078977685253428
12603.0,-0.4367725773399729,-0.22590620257789895,-1.4872525274808843
12604.0,-0.3296082250776646,-0.19630624880643616,0.4037772316199353
12605.0,-0.4367725773399729,-0.24027719462636277,2.297565604519589
12607.0,-0.3296082250776646,-0.2394192249518276,-1.078977685253428
12609.0,-0.22244387281535635,-0.10042813767713277,0.37315661845287595
12610.0,0.20621353623387667,-0.018921018596293193,-0.69982982836141
12611.0,-0.4367725773399729,-0.05795863878764267,-1.1562188716207846
12612.0,-0.3296082250776646,-0.18558162787474675,-0.9302752652400815
12613.0,0.09904918397156841,0.10291067518769859,-0.21300988857400147
12614.0,-0.4367725773399729,-0.22311780113565968,1.3375680025252998
12615.0,-0.11527952055304809,0.05572234308826515,-0.8618616430289944
12616.0,-0.008115168290739843,-0.1808627946648034,0.16423760008783522
12617.0,-0.4367725773399729,-0.19437581703873205,-1.4100113411135278
12618.0,-0.4367725773399729,-0.21882795276298392,-1.4872525274808843
12619.0,0.8491996498077262,0.4799883471458985,-0.6493308455950039
12620.0,-0.22244387281535635,0.013896321454676423,-0.6224870714115659
12621.0,1.9208431724308086,1.3486826426127412,0.05636066891654817
12622.0,-0.4367725773399729,-0.2246192480660962,0.8299830635398137
12623.0,-0.4367725773399729,-0.19845117299277404,1.3154990921346266
12624.0,-0.3296082250776646,-0.16327441633683273,-0.16311790404048548
12625.0,-0.22244387281535635,0.09883531923365661,1.356362953682192
12626.0,0.8491996498077262,0.47913037747136333,-0.014602044538429889
12627.0,0.20621353623387667,0.3508639111283579,-0.7285137930711051
12628.0,-0.11527952055304809,-0.1439700986597918,-1.3302040023751625
12630.0,-0.3296082250776646,-0.1218773795405116,-1.4144940885366333
12631.0,-0.4367725773399729,-0.18879901415425357,-1.1010465956441013
12633.0,-0.008115168290739843,0.0070325640583951965,0.45084775347868317
12635.0,-0.3296082250776646,0.011965889686972328,-0.45285429194180044
12637.0,0.5277065930208015,0.40019716741412925,0.13358315935951223
12638.0,-0.4367725773399729,-0.11565709940013173,-1.365873520332181
12639.0,-0.4367725773399729,-0.19630624880643616,0.9072242499071702
12640.0,-0.22244387281535635,-0.17271208275671943,-0.956141297229869
12641.0,-0.4367725773399729,-0.22397577081019485,-0.4610481943145752
12642.0,-0.22244387281535635,-0.12101940986597644,-0.9193302483847275
12643.0,0.09904918397156841,0.14838306793806172,0.3720531729333424
12644.0,-0.4367725773399729,-0.1697091888958464,-0.2955313663845254
12645.0,-0.008115168290739843,-0.009483352176406506,0.14316278475980482
12646.0,-0.3296082250776646,-0.047019525437319465,-1.4158963838843739
12647.0,0.8491996498077262,0.06494551708951805,0.8647372531314251
12648.0,-0.4367725773399729,-0.20510043797042146,-0.019669986501108946
12649.0,-0.11527952055304809,-0.1163005766560331,0.22007863092484198
12650.0,-0.4367725773399729,-0.18493815061884536,-1.6969071761922807
12651.0,-0.4367725773399729,-0.22268881629839213,1.9665319486594892
12652.0,-0.3296082250776646,-0.13174403079766586,1.9165523574806118
12653.0,-0.3296082250776646,-0.042300692227376126,0.5217881637816899
12654.0,-0.008115168290739843,-0.18279322643250748,-0.021121888500495234
12656.0,0.3133778884961849,0.12693382607468287,-0.5019605589619004
12657.0,-0.008115168290739843,-0.09914118316533004,-1.2273516988621513
12658.0,-0.4367725773399729,-0.17078165098901535,-1.5203558930668943
12659.0,-0.4367725773399729,-0.21689752099527984,-1.398976885918191
12660.0,-0.4367725773399729,-0.2121786877853365,-1.6086315346295876
12662.0,0.742035297545418,0.19814530906110062,0.05352840378174933
12664.0,0.5277065930208015,0.01840066224598598,-0.34692869716280406
12665.0,-0.3296082250776646,-0.23169749788101124,1.875497693297962
12666.0,-0.4367725773399729,-0.25143080039531973,2.231358873347569
12667.0,-0.4367725773399729,-0.1546947195914812,-1.0900121404487646
12668.0,0.09904918397156841,0.1026961827690648,0.754318227914648
12669.0,-0.11527952055304809,-0.0004746705937873958,0.7486310017075276
12670.0,0.09904918397156841,0.058939729367771976,-0.46586109498488165
12672.0,-0.4367725773399729,-0.22268881629839213,1.911359672682806
12673.0,-0.3296082250776646,-0.1641323860113679,0.27090400030942313
12674.0,0.20621353623387667,-0.0028340871987590677,-0.47024357364402236
12676.0,0.09904918397156841,-0.09570930446718942,0.2194098760645185
12678.0,0.8491996498077262,2.098333645737832,-0.11924438158717103
12679.0,0.42054224075849317,-0.1257382430759198,0.9787511648340846
12680.0,-0.11527952055304809,-0.14439908349705938,-0.9586596834119686
12681.0,2.349500581480042,1.3731347783369932,0.614076695631059
12682.0,2.778157990529275,0.9520861605588666,0.1933539615065736
12683.0,1.5993501156438839,0.8122371036096366,0.3072181281806322
12684.0,0.20621353623387667,0.18634822603624224,-0.35816503587424575
12685.0,0.09904918397156841,0.08725272862743204,-0.9057999935253418
12686.0,-0.4367725773399729,-0.21646853615801226,2.3748067908869457
12688.0,-0.4367725773399729,0.4100638186712835,-0.47208264950991186
12689.0,-0.3296082250776646,-0.10471798604980853,-0.9116217814574886
12690.0,-0.4367725773399729,-0.21668302857664604,0.5430872284610605
12691.0,0.09904918397156841,-0.154909212010115,0.4844666852358346
12693.0,0.09904918397156841,-0.18579612029338052,0.8509754417163078
12694.0,-0.3296082250776646,-0.13024258386722934,-0.2836022256328099
12695.0,-0.11527952055304809,-0.19223089285239417,-0.5031425974671557
12697.0,-0.008115168290739843,-0.13238750805356722,-0.4459078953256249
12700.0,0.09904918397156841,0.39612181146008724,-0.5348973074181801
12701.0,-0.3296082250776646,-0.09399336511811911,-0.13896702097144667
12702.0,-0.4367725773399729,-0.22805112676423683,-1.5093214378715576
12703.0,-0.3296082250776646,-0.20488594555178768,-0.9500751859260861
12704.0,0.5277065930208015,-0.024283329062137902,-0.7117755373641693
12705.0,0.9563640020700345,0.6127591542802134,-0.0046720057327348415
12707.0,-0.4367725773399729,-0.1845091657815778,1.492050375260013
12708.0,1.1706927065946509,0.032986146713083586,0.36539444997063925
12709.0,2.2423362292177336,0.5773679052056384,0.07675218643626645
12710.0,-0.11527952055304809,-0.05731516153174131,0.04150838534139054
12712.0,1.277857058856959,-0.015489139898152579,0.7500221170890995
12713.0,-0.4367725773399729,-0.13045707628586314,-1.7189760865829542
12714.0,-0.008115168290739843,0.41885800783526883,-0.14236971994732342
12715.0,-0.4367725773399729,-0.19823668057414023,-0.5603582910726052
12716.0,-0.3296082250776646,-0.08755859255910546,-0.7575392078240557
12717.0,-0.22244387281535635,-0.1311005535417645,0.5164863096865884
12718.0,-0.4367725773399729,-0.19587726396916857,-0.9465642229093881
12719.0,-0.22244387281535635,-0.16198746182503002,-1.3477454867969851
12720.0,2.5638292860046583,0.7588284913698233,0.14095971503323484
12721.0,0.20621353623387667,0.1796989610585948,0.2994545317396334
12722.0,0.09904918397156841,-0.11930347051690614,-0.32747321037102617
12723.0,-0.008115168290739843,-0.14632951526476345,-1.2809561912202425
12724.0,-0.11527952055304809,-0.1439700986597918,-0.2482705865856305
12725.0,-0.4367725773399729,-0.20424246829588633,2.3637723356916087
12726.0,0.20621353623387667,0.43473044681416917,0.06798274226829912
12727.0,0.42054224075849317,0.20779746789962109,0.7424900074519669
12728.0,-0.11527952055304809,-0.1495469015442703,0.8374193268236273
12729.0,-0.4367725773399729,-0.18944249141015493,-0.47208264950991186
12731.0,0.9563640020700345,1.5550243493384457,0.2664689725895165
12732.0,-0.4367725773399729,-0.2156105664834771,0.25619139338230745
12733.0,-0.4367725773399729,-0.2100337635989986,0.8520519739304869
12734.0,-0.4367725773399729,-0.22054389211205425,2.165152142175549
12735.0,-0.3296082250776646,-0.1604860148945935,1.8700446195095688
12736.0,-0.4367725773399729,-0.20231203652818222,1.944463038268816
12738.0,-0.4367725773399729,-0.20767434699402693,2.3748067908869457
12739.0,-0.3296082250776646,-0.13517590949580646,-0.6436974658373846
12740.0,-0.4367725773399729,-0.166062817779072,-1.0238054092767448
12743.0,-0.3296082250776646,-0.1718541130821843,-0.2513935456031787
12744.0,0.5277065930208015,0.8832340941774206,0.4923480087200585
12747.0,0.6348709452831097,0.03405860880625253,0.26144079439756457
12748.0,23.353713624892457,4.854561225182012,-0.2931031921928195
12749.0,0.3133778884961849,0.06558899434541941,-0.491858686093762
12750.0,-0.4367725773399729,-0.2100337635989986,-0.306565821579862
12752.0,-0.4367725773399729,0.24576262599780163,-0.8362196709560216
12753.0,0.6348709452831097,2.1736204846782914,0.7390687479086705
12754.0,-0.008115168290739843,1.150277155376487,1.4302574261661276
12755.0,-0.11527952055304809,-0.0536687904149669,1.4626251614057817
12756.0,-0.4367725773399729,-0.2085323166685621,-0.7700129397840016
12757.0,1.4921857633815756,0.27064374655932105,-0.5671280784492035
12758.0,-0.3296082250776646,0.2185220888313105,0.5802858557690512
12759.0,-0.22244387281535635,-0.045947063344150524,0.08986150033260115
12762.0,-0.3296082250776646,0.02376297271183069,-1.5846435885527688
12763.0,-0.3296082250776646,-0.17163962066355049,2.058485741953961
12764.0,-0.4367725773399729,-0.1566251513591853,1.7679117551434294
12766.0,0.20621353623387667,0.5426201333869647,0.6431092255542734
12769.0,-0.4367725773399729,-0.16305992391819896,0.9072242499071702
12770.0,-0.4367725773399729,-0.08005135790692287,0.5982595044377438
12772.0,-0.4367725773399729,-0.12016144019144129,-1.0679432300580913
12775.0,0.09904918397156841,-0.05645719185720615,0.3986511507549375
12778.0,0.20621353623387667,-0.06267747199758601,0.23780063472341315
12779.0,0.742035297545418,0.18870764264121392,0.45085583880947294
12781.0,-0.008115168290739843,-0.11243971312062491,0.28708786792925023
12782.0,0.09904918397156841,-0.009912337013674083,0.9570339869104187
12783.0,0.3133778884961849,-0.10600494056161126,-1.2210142189887498
12784.0,-0.3296082250776646,-0.17936134773436688,-1.56565523544775
12785.0,-0.3296082250776646,-0.2119641953667027,2.020968594289817
12787.0,-0.22244387281535635,-0.18343670368840886,-0.4500137391192386
12789.0,-0.4367725773399729,-0.23856125527729247,-1.012770954081408
12790.0,-0.4367725773399729,-0.20381348345861874,0.38860485572634734
12791.0,-0.4367725773399729,-0.21861346034435014,2.3968757012776187
12792.0,-0.4367725773399729,-0.19287437010829553,1.10584444342323
12793.0,-0.3296082250776646,-0.17614396145486005,2.082393728210524
12794.0,-0.3296082250776646,-0.11243971312062491,-0.9195911102096763
12795.0,-0.4367725773399729,-0.22483374048473,-1.5203558930668943
12797.0,-0.22244387281535635,-0.22247432387975832,2.293022005321509
12798.0,-0.22244387281535635,0.8879529273873639,-0.2403590904078421
12802.0,-0.3296082250776646,-0.17464251452442353,0.3321593733809714
12808.0,-0.22244387281535635,-0.1990946502486754,0.11904887881169487
12809.0,-0.3296082250776646,-0.19244538527102797,0.2298784617626585
12811.0,-0.22244387281535635,-0.1900859686660563,1.270293420850505
12812.0,-0.4367725773399729,-0.20424246829588633,-1.2334600579881412
12814.0,-0.4367725773399729,-0.22890909643877197,-0.6044961118539518
12815.0,-0.3296082250776646,-0.15812659828962183,0.26699107293519003
12816.0,-0.3296082250776646,-0.2119641953667027,-0.21410469701204107
12817.0,-0.4367725773399729,-0.22805112676423683,1.3706713681113099
12818.0,-0.3296082250776646,-0.04144272255284097,1.0451549398488784
12820.0,-0.11527952055304809,-0.08455569869823243,-0.6731341636622323
12821.0,-0.4367725773399729,-0.22440475564746243,0.6313628700237538
12822.0,-0.22244387281535635,-0.1218773795405116,-0.8040554079398274
12823.0,-0.008115168290739843,-0.1900859686660563,0.5717768119689358
12824.0,-0.4367725773399729,-0.1896569838287887,-1.0679432300580913
12826.0,0.3133778884961849,-0.013344215711814697,0.5272398725954176
12827.0,-0.22244387281535635,-0.1971642184809713,-1.3526321740977771
12828.0,0.09904918397156841,-0.13345997014673616,-0.9516873628215087
12829.0,-0.22244387281535635,-0.15898456796415697,2.0805546523446345
12830.0,0.20621353623387667,1.8726876213350865,-0.2539399583405641
12831.0,-0.4367725773399729,-0.2104627484362662,1.1610167193999132
12832.0,-0.3296082250776646,-0.19759320331823887,-0.8913919469327048
12833.0,-0.4367725773399729,-0.20595840764495663,-0.13001453845447553
12834.0,-0.4367725773399729,-0.2158250589021109,1.3927402785019831
12836.0,-0.11527952055304809,-0.01162827636274439,0.2945583209293114
12837.0,-0.4367725773399729,-0.23427140690461667,0.17895020701495087
12838.0,-0.3296082250776646,-0.16327441633683273,0.4897540283502666
12839.0,1.1706927065946509,0.5765099355311032,-0.28921099806061407
12840.0,0.09904918397156841,0.08339186509202384,0.49419317699206866
12841.0,2.2423362292177336,0.32812771475317637,0.38090876919287925
12842.0,-0.3296082250776646,-0.12209187195914538,0.12832153023634735
12843.0,0.42054224075849317,-0.07790643372058499,0.4208908542608509
12844.0,-0.3296082250776646,-0.21260767262260408,-0.8099067393363726
12845.0,-0.11527952055304809,-0.1956627715505348,1.4184873406244352
12847.0,-0.4367725773399729,-0.052167343484530386,-1.4872525274808843
12849.0,-0.3296082250776646,-0.11136725102745597,0.4722828076243171
12851.0,-0.4367725773399729,-0.21668302857664604,-0.6596683878306351
12852.0,-0.3296082250776646,-0.20831782424992829,1.5168778994495205
12853.0,0.42054224075849317,-0.07168615358020512,0.6117898483082163
12854.0,-0.008115168290739843,-0.10621943298024505,0.6806307445362657
12855.0,-0.4367725773399729,-0.23298445239281396,2.385841246082282
12856.0,0.3133778884961849,-0.009268859757772717,-1.2794252407763589
12857.0,-0.3296082250776646,-0.1658483253604382,1.3486024577206366
12863.0,-0.3296082250776646,-0.19952363508594298,-0.8858747193350365
12864.0,-0.4367725773399729,-0.19308886252692933,-0.2072557248218321
12865.0,-0.22244387281535635,-0.051309373809995236,-0.751392296641871
12866.0,-0.4367725773399729,-0.2027410213654498,1.3927402785019831
